Australian_City,International_City,Port_Country,Year,FROM_LATITUDE,FROM_LONGITUDE,TO_LATITUDE,TO_LONGITUDE,All_Flights
Brisbane,Dubai,United Arab Emirates,2016,-27.4689682,153.0234991,25.2653471,55.2924914,1462
Brisbane,Dubai,United Arab Emirates,2017,-27.4689682,153.0234991,25.2653471,55.2924914,1519
Brisbane,Dubai,United Arab Emirates,2018,-27.4689682,153.0234991,25.2653471,55.2924914,2187
Brisbane,Dubai,United Arab Emirates,2019,-27.4689682,153.0234991,25.2653471,55.2924914,2064
Brisbane,Dubai,United Arab Emirates,2020,-27.4689682,153.0234991,25.2653471,55.2924914,540
Brisbane,Dubai,United Arab Emirates,2021,-27.4689682,153.0234991,25.2653471,55.2924914,248
Brisbane,Dubai,United Arab Emirates,2022,-27.4689682,153.0234991,25.2653471,55.2924914,517
Melbourne,Dubai,United Arab Emirates,2003,-37.8142176,144.9631608,25.2653471,55.2924914,122
Melbourne,Dubai,United Arab Emirates,2004,-37.8142176,144.9631608,25.2653471,55.2924914,358
Melbourne,Dubai,United Arab Emirates,2005,-37.8142176,144.9631608,25.2653471,55.2924914,488
Melbourne,Dubai,United Arab Emirates,2006,-37.8142176,144.9631608,25.2653471,55.2924914,1459
Melbourne,Dubai,United Arab Emirates,2007,-37.8142176,144.9631608,25.2653471,55.2924914,1460
Melbourne,Dubai,United Arab Emirates,2008,-37.8142176,144.9631608,25.2653471,55.2924914,1463
Melbourne,Dubai,United Arab Emirates,2009,-37.8142176,144.9631608,25.2653471,55.2924914,2121
Melbourne,Dubai,United Arab Emirates,2010,-37.8142176,144.9631608,25.2653471,55.2924914,2189
Melbourne,Dubai,United Arab Emirates,2011,-37.8142176,144.9631608,25.2653471,55.2924914,2191
Melbourne,Dubai,United Arab Emirates,2012,-37.8142176,144.9631608,25.2653471,55.2924914,2195
Melbourne,Dubai,United Arab Emirates,2013,-37.8142176,144.9631608,25.2653471,55.2924914,2738
Melbourne,Dubai,United Arab Emirates,2014,-37.8142176,144.9631608,25.2653471,55.2924914,2904
Melbourne,Dubai,United Arab Emirates,2015,-37.8142176,144.9631608,25.2653471,55.2924914,2905
Melbourne,Dubai,United Arab Emirates,2016,-37.8142176,144.9631608,25.2653471,55.2924914,2914
Melbourne,Dubai,United Arab Emirates,2017,-37.8142176,144.9631608,25.2653471,55.2924914,2890
Melbourne,Dubai,United Arab Emirates,2018,-37.8142176,144.9631608,25.2653471,55.2924914,2346
Melbourne,Dubai,United Arab Emirates,2019,-37.8142176,144.9631608,25.2653471,55.2924914,2189
Melbourne,Dubai,United Arab Emirates,2020,-37.8142176,144.9631608,25.2653471,55.2924914,625
Melbourne,Dubai,United Arab Emirates,2021,-37.8142176,144.9631608,25.2653471,55.2924914,322
Melbourne,Dubai,United Arab Emirates,2022,-37.8142176,144.9631608,25.2653471,55.2924914,851
Perth,Dubai,United Arab Emirates,2003,-31.9558964,115.8605801,25.2653471,55.2924914,122
Perth,Dubai,United Arab Emirates,2004,-31.9558964,115.8605801,25.2653471,55.2924914,242
Perth,Dubai,United Arab Emirates,2005,-31.9558964,115.8605801,25.2653471,55.2924914,243
Perth,Dubai,United Arab Emirates,2006,-31.9558964,115.8605801,25.2653471,55.2924914,1184
Perth,Dubai,United Arab Emirates,2007,-31.9558964,115.8605801,25.2653471,55.2924914,1458
Perth,Dubai,United Arab Emirates,2008,-31.9558964,115.8605801,25.2653471,55.2924914,1464
Perth,Dubai,United Arab Emirates,2009,-31.9558964,115.8605801,25.2653471,55.2924914,1454
Perth,Dubai,United Arab Emirates,2010,-31.9558964,115.8605801,25.2653471,55.2924914,1462
Perth,Dubai,United Arab Emirates,2011,-31.9558964,115.8605801,25.2653471,55.2924914,1460
Perth,Dubai,United Arab Emirates,2012,-31.9558964,115.8605801,25.2653471,55.2924914,1520
Perth,Dubai,United Arab Emirates,2013,-31.9558964,115.8605801,25.2653471,55.2924914,2157
Perth,Dubai,United Arab Emirates,2014,-31.9558964,115.8605801,25.2653471,55.2924914,2028
Perth,Dubai,United Arab Emirates,2015,-31.9558964,115.8605801,25.2653471,55.2924914,1836
Perth,Dubai,United Arab Emirates,2016,-31.9558964,115.8605801,25.2653471,55.2924914,1462
Perth,Dubai,United Arab Emirates,2017,-31.9558964,115.8605801,25.2653471,55.2924914,1460
Perth,Dubai,United Arab Emirates,2018,-31.9558964,115.8605801,25.2653471,55.2924914,1436
Perth,Dubai,United Arab Emirates,2019,-31.9558964,115.8605801,25.2653471,55.2924914,920
Perth,Dubai,United Arab Emirates,2020,-31.9558964,115.8605801,25.2653471,55.2924914,311
Perth,Dubai,United Arab Emirates,2021,-31.9558964,115.8605801,25.2653471,55.2924914,231
Perth,Dubai,United Arab Emirates,2022,-31.9558964,115.8605801,25.2653471,55.2924914,417
Sydney,Dubai,United Arab Emirates,2003,-33.8698439,151.2082848,25.2653471,55.2924914,122
Sydney,Dubai,United Arab Emirates,2004,-33.8698439,151.2082848,25.2653471,55.2924914,240
Sydney,Dubai,United Arab Emirates,2005,-33.8698439,151.2082848,25.2653471,55.2924914,428
Sydney,Dubai,United Arab Emirates,2006,-33.8698439,151.2082848,25.2653471,55.2924914,1458
Sydney,Dubai,United Arab Emirates,2007,-33.8698439,151.2082848,25.2653471,55.2924914,1456
Sydney,Dubai,United Arab Emirates,2008,-33.8698439,151.2082848,25.2653471,55.2924914,1464
Sydney,Dubai,United Arab Emirates,2009,-33.8698439,151.2082848,25.2653471,55.2924914,1493
Sydney,Dubai,United Arab Emirates,2010,-33.8698439,151.2082848,25.2653471,55.2924914,2065
Sydney,Dubai,United Arab Emirates,2011,-33.8698439,151.2082848,25.2653471,55.2924914,1641
Sydney,Dubai,United Arab Emirates,2012,-33.8698439,151.2082848,25.2653471,55.2924914,2194
Sydney,Dubai,United Arab Emirates,2013,-33.8698439,151.2082848,25.2653471,55.2924914,2740
Sydney,Dubai,United Arab Emirates,2014,-33.8698439,151.2082848,25.2653471,55.2924914,2913
Sydney,Dubai,United Arab Emirates,2015,-33.8698439,151.2082848,25.2653471,55.2924914,2915
Sydney,Dubai,United Arab Emirates,2016,-33.8698439,151.2082848,25.2653471,55.2924914,2924
Sydney,Dubai,United Arab Emirates,2017,-33.8698439,151.2082848,25.2653471,55.2924914,2919
Sydney,Dubai,United Arab Emirates,2018,-33.8698439,151.2082848,25.2653471,55.2924914,2915
Sydney,Dubai,United Arab Emirates,2019,-33.8698439,151.2082848,25.2653471,55.2924914,2402
Sydney,Dubai,United Arab Emirates,2020,-33.8698439,151.2082848,25.2653471,55.2924914,747
Sydney,Dubai,United Arab Emirates,2021,-33.8698439,151.2082848,25.2653471,55.2924914,471
Sydney,Dubai,United Arab Emirates,2022,-33.8698439,151.2082848,25.2653471,55.2924914,972
Melbourne,Mauritius,Mauritius,2003,-37.8142176,144.9631608,-20.0958533,57.6349749,20
Melbourne,Mauritius,Mauritius,2004,-37.8142176,144.9631608,-20.0958533,57.6349749,42
Melbourne,Mauritius,Mauritius,2005,-37.8142176,144.9631608,-20.0958533,57.6349749,39
Melbourne,Mauritius,Mauritius,2006,-37.8142176,144.9631608,-20.0958533,57.6349749,126
Melbourne,Mauritius,Mauritius,2007,-37.8142176,144.9631608,-20.0958533,57.6349749,111
Melbourne,Mauritius,Mauritius,2008,-37.8142176,144.9631608,-20.0958533,57.6349749,113
Melbourne,Mauritius,Mauritius,2009,-37.8142176,144.9631608,-20.0958533,57.6349749,112
Melbourne,Mauritius,Mauritius,2010,-37.8142176,144.9631608,-20.0958533,57.6349749,104
Melbourne,Mauritius,Mauritius,2011,-37.8142176,144.9631608,-20.0958533,57.6349749,115
Melbourne,Mauritius,Mauritius,2012,-37.8142176,144.9631608,-20.0958533,57.6349749,48
Perth,Mauritius,Mauritius,2003,-31.9558964,115.8605801,-20.0958533,57.6349749,20
Perth,Mauritius,Mauritius,2004,-31.9558964,115.8605801,-20.0958533,57.6349749,33
Perth,Mauritius,Mauritius,2005,-31.9558964,115.8605801,-20.0958533,57.6349749,37
Perth,Mauritius,Mauritius,2006,-31.9558964,115.8605801,-20.0958533,57.6349749,144
Perth,Mauritius,Mauritius,2007,-31.9558964,115.8605801,-20.0958533,57.6349749,190
Perth,Mauritius,Mauritius,2008,-31.9558964,115.8605801,-20.0958533,57.6349749,211
Perth,Mauritius,Mauritius,2009,-31.9558964,115.8605801,-20.0958533,57.6349749,124
Perth,Mauritius,Mauritius,2010,-31.9558964,115.8605801,-20.0958533,57.6349749,119
Perth,Mauritius,Mauritius,2011,-31.9558964,115.8605801,-20.0958533,57.6349749,112
Perth,Mauritius,Mauritius,2012,-31.9558964,115.8605801,-20.0958533,57.6349749,166
Perth,Mauritius,Mauritius,2013,-31.9558964,115.8605801,-20.0958533,57.6349749,279
Perth,Mauritius,Mauritius,2014,-31.9558964,115.8605801,-20.0958533,57.6349749,262
Perth,Mauritius,Mauritius,2015,-31.9558964,115.8605801,-20.0958533,57.6349749,261
Perth,Mauritius,Mauritius,2016,-31.9558964,115.8605801,-20.0958533,57.6349749,236
Perth,Mauritius,Mauritius,2017,-31.9558964,115.8605801,-20.0958533,57.6349749,280
Perth,Mauritius,Mauritius,2018,-31.9558964,115.8605801,-20.0958533,57.6349749,272
Perth,Mauritius,Mauritius,2019,-31.9558964,115.8605801,-20.0958533,57.6349749,222
Perth,Mauritius,Mauritius,2020,-31.9558964,115.8605801,-20.0958533,57.6349749,58
Sydney,Mauritius,Mauritius,2004,-33.8698439,151.2082848,-20.0958533,57.6349749,34
Sydney,Mauritius,Mauritius,2005,-33.8698439,151.2082848,-20.0958533,57.6349749,39
Sydney,Mauritius,Mauritius,2006,-33.8698439,151.2082848,-20.0958533,57.6349749,120
Sydney,Mauritius,Mauritius,2007,-33.8698439,151.2082848,-20.0958533,57.6349749,115
Sydney,Mauritius,Mauritius,2008,-33.8698439,151.2082848,-20.0958533,57.6349749,100
Sydney,Mauritius,Mauritius,2009,-33.8698439,151.2082848,-20.0958533,57.6349749,16
Sydney,Mauritius,Mauritius,2010,-33.8698439,151.2082848,-20.0958533,57.6349749,54
Sydney,Mauritius,Mauritius,2011,-33.8698439,151.2082848,-20.0958533,57.6349749,115
Sydney,Mauritius,Mauritius,2012,-33.8698439,151.2082848,-20.0958533,57.6349749,48
Brisbane,Munda,Solomon Is.,2019,-27.4689682,153.0234991,30.5830813,71.2329366,35
Brisbane,Munda,Solomon Is.,2020,-27.4689682,153.0234991,30.5830813,71.2329366,12
Adelaide,Bombay,India,2006,-34.9281805,138.5999312,19.0785451,72.878176,1
Adelaide,Bombay,India,2007,-34.9281805,138.5999312,19.0785451,72.878176,5
Adelaide,Bombay,India,2008,-34.9281805,138.5999312,19.0785451,72.878176,2
Adelaide,Bombay,India,2009,-34.9281805,138.5999312,19.0785451,72.878176,1
Brisbane,Bombay,India,2009,-27.4689682,153.0234991,19.0785451,72.878176,183
Brisbane,Bombay,India,2010,-27.4689682,153.0234991,19.0785451,72.878176,313
Brisbane,Bombay,India,2011,-27.4689682,153.0234991,19.0785451,72.878176,307
Brisbane,Bombay,India,2012,-27.4689682,153.0234991,19.0785451,72.878176,103
Darwin,Bombay,India,2006,-12.46044,130.8410469,19.0785451,72.878176,155
Darwin,Bombay,India,2007,-12.46044,130.8410469,19.0785451,72.878176,156
Darwin,Bombay,India,2008,-12.46044,130.8410469,19.0785451,72.878176,13
Melbourne,Bombay,India,2006,-37.8142176,144.9631608,19.0785451,72.878176,52
Melbourne,Bombay,India,2007,-37.8142176,144.9631608,19.0785451,72.878176,2
Melbourne,Bombay,India,2009,-37.8142176,144.9631608,19.0785451,72.878176,2
Perth,Bombay,India,2006,-31.9558964,115.8605801,19.0785451,72.878176,1
Perth,Bombay,India,2007,-31.9558964,115.8605801,19.0785451,72.878176,1
Sydney,Bombay,India,2004,-33.8698439,151.2082848,19.0785451,72.878176,54
Sydney,Bombay,India,2005,-33.8698439,151.2082848,19.0785451,72.878176,104
Sydney,Bombay,India,2006,-33.8698439,151.2082848,19.0785451,72.878176,313
Sydney,Bombay,India,2007,-33.8698439,151.2082848,19.0785451,72.878176,312
Sydney,Bombay,India,2008,-33.8698439,151.2082848,19.0785451,72.878176,315
Sydney,Bombay,India,2009,-33.8698439,151.2082848,19.0785451,72.878176,130
Adelaide,New Delhi,India,2021,-34.9281805,138.5999312,28.6138954,77.2090057,16
Adelaide,New Delhi,India,2022,-34.9281805,138.5999312,28.6138954,77.2090057,187
Brisbane,New Delhi,India,2020,-27.4689682,153.0234991,28.6138954,77.2090057,1
Brisbane,New Delhi,India,2021,-27.4689682,153.0234991,28.6138954,77.2090057,4
Melbourne,New Delhi,India,2008,-37.8142176,144.9631608,28.6138954,77.2090057,1
Melbourne,New Delhi,India,2013,-37.8142176,144.9631608,28.6138954,77.2090057,246
Melbourne,New Delhi,India,2014,-37.8142176,144.9631608,28.6138954,77.2090057,708
Melbourne,New Delhi,India,2015,-37.8142176,144.9631608,28.6138954,77.2090057,462
Melbourne,New Delhi,India,2016,-37.8142176,144.9631608,28.6138954,77.2090057,312
Melbourne,New Delhi,India,2017,-37.8142176,144.9631608,28.6138954,77.2090057,313
Melbourne,New Delhi,India,2018,-37.8142176,144.9631608,28.6138954,77.2090057,314
Melbourne,New Delhi,India,2019,-37.8142176,144.9631608,28.6138954,77.2090057,312
Melbourne,New Delhi,India,2020,-37.8142176,144.9631608,28.6138954,77.2090057,96
Melbourne,New Delhi,India,2021,-37.8142176,144.9631608,28.6138954,77.2090057,24
Melbourne,New Delhi,India,2022,-37.8142176,144.9631608,28.6138954,77.2090057,803
Sydney,New Delhi,India,2013,-33.8698439,151.2082848,28.6138954,77.2090057,245
Sydney,New Delhi,India,2014,-33.8698439,151.2082848,28.6138954,77.2090057,710
Sydney,New Delhi,India,2015,-33.8698439,151.2082848,28.6138954,77.2090057,516
Sydney,New Delhi,India,2016,-33.8698439,151.2082848,28.6138954,77.2090057,418
Sydney,New Delhi,India,2017,-33.8698439,151.2082848,28.6138954,77.2090057,416
Sydney,New Delhi,India,2018,-33.8698439,151.2082848,28.6138954,77.2090057,496
Sydney,New Delhi,India,2019,-33.8698439,151.2082848,28.6138954,77.2090057,522
Sydney,New Delhi,India,2020,-33.8698439,151.2082848,28.6138954,77.2090057,211
Sydney,New Delhi,India,2021,-33.8698439,151.2082848,28.6138954,77.2090057,95
Sydney,New Delhi,India,2022,-33.8698439,151.2082848,28.6138954,77.2090057,563
Sydney,Bangalore,India,2022,-33.8698439,151.2082848,12.9767936,77.590082,20
Melbourne,Colombo,Sri Lanka,2017,-37.8142176,144.9631608,6.9387469,79.8541134,126
Melbourne,Colombo,Sri Lanka,2018,-37.8142176,144.9631608,6.9387469,79.8541134,730
Melbourne,Colombo,Sri Lanka,2019,-37.8142176,144.9631608,6.9387469,79.8541134,730
Melbourne,Colombo,Sri Lanka,2020,-37.8142176,144.9631608,6.9387469,79.8541134,239
Melbourne,Colombo,Sri Lanka,2021,-37.8142176,144.9631608,6.9387469,79.8541134,241
Melbourne,Colombo,Sri Lanka,2022,-37.8142176,144.9631608,6.9387469,79.8541134,474
Sydney,Colombo,Sri Lanka,2020,-33.8698439,151.2082848,6.9387469,79.8541134,46
Sydney,Colombo,Sri Lanka,2021,-33.8698439,151.2082848,6.9387469,79.8541134,229
Sydney,Colombo,Sri Lanka,2022,-33.8698439,151.2082848,6.9387469,79.8541134,264
Brisbane,PhUnited Kingdomet,Thailand,2009,-27.4689682,153.0234991,7.8847901,98.3891503,20
Brisbane,PhUnited Kingdomet,Thailand,2010,-27.4689682,153.0234991,7.8847901,98.3891503,207
Brisbane,PhUnited Kingdomet,Thailand,2011,-27.4689682,153.0234991,7.8847901,98.3891503,207
Brisbane,PhUnited Kingdomet,Thailand,2012,-27.4689682,153.0234991,7.8847901,98.3891503,27
Melbourne,PhUnited Kingdomet,Thailand,2003,-37.8142176,144.9631608,7.8847901,98.3891503,13
Melbourne,PhUnited Kingdomet,Thailand,2004,-37.8142176,144.9631608,7.8847901,98.3891503,52
Melbourne,PhUnited Kingdomet,Thailand,2005,-37.8142176,144.9631608,7.8847901,98.3891503,40
Melbourne,PhUnited Kingdomet,Thailand,2006,-37.8142176,144.9631608,7.8847901,98.3891503,15
Melbourne,PhUnited Kingdomet,Thailand,2008,-37.8142176,144.9631608,7.8847901,98.3891503,5
Melbourne,PhUnited Kingdomet,Thailand,2009,-37.8142176,144.9631608,7.8847901,98.3891503,9
Melbourne,PhUnited Kingdomet,Thailand,2010,-37.8142176,144.9631608,7.8847901,98.3891503,109
Melbourne,PhUnited Kingdomet,Thailand,2011,-37.8142176,144.9631608,7.8847901,98.3891503,207
Melbourne,PhUnited Kingdomet,Thailand,2012,-37.8142176,144.9631608,7.8847901,98.3891503,32
Melbourne,PhUnited Kingdomet,Thailand,2013,-37.8142176,144.9631608,7.8847901,98.3891503,24
Melbourne,PhUnited Kingdomet,Thailand,2014,-37.8142176,144.9631608,7.8847901,98.3891503,329
Melbourne,PhUnited Kingdomet,Thailand,2015,-37.8142176,144.9631608,7.8847901,98.3891503,353
Melbourne,PhUnited Kingdomet,Thailand,2016,-37.8142176,144.9631608,7.8847901,98.3891503,389
Melbourne,PhUnited Kingdomet,Thailand,2017,-37.8142176,144.9631608,7.8847901,98.3891503,442
Melbourne,PhUnited Kingdomet,Thailand,2018,-37.8142176,144.9631608,7.8847901,98.3891503,384
Melbourne,PhUnited Kingdomet,Thailand,2019,-37.8142176,144.9631608,7.8847901,98.3891503,356
Melbourne,PhUnited Kingdomet,Thailand,2020,-37.8142176,144.9631608,7.8847901,98.3891503,87
Melbourne,PhUnited Kingdomet,Thailand,2022,-37.8142176,144.9631608,7.8847901,98.3891503,170
Perth,PhUnited Kingdomet,Thailand,2003,-31.9558964,115.8605801,7.8847901,98.3891503,25
Perth,PhUnited Kingdomet,Thailand,2004,-31.9558964,115.8605801,7.8847901,98.3891503,33
Perth,PhUnited Kingdomet,Thailand,2005,-31.9558964,115.8605801,7.8847901,98.3891503,18
Perth,PhUnited Kingdomet,Thailand,2006,-31.9558964,115.8605801,7.8847901,98.3891503,113
Perth,PhUnited Kingdomet,Thailand,2007,-31.9558964,115.8605801,7.8847901,98.3891503,156
Perth,PhUnited Kingdomet,Thailand,2008,-31.9558964,115.8605801,7.8847901,98.3891503,151
Perth,PhUnited Kingdomet,Thailand,2009,-31.9558964,115.8605801,7.8847901,98.3891503,185
Perth,PhUnited Kingdomet,Thailand,2010,-31.9558964,115.8605801,7.8847901,98.3891503,401
Perth,PhUnited Kingdomet,Thailand,2011,-31.9558964,115.8605801,7.8847901,98.3891503,714
Perth,PhUnited Kingdomet,Thailand,2012,-31.9558964,115.8605801,7.8847901,98.3891503,563
Perth,PhUnited Kingdomet,Thailand,2013,-31.9558964,115.8605801,7.8847901,98.3891503,636
Perth,PhUnited Kingdomet,Thailand,2014,-31.9558964,115.8605801,7.8847901,98.3891503,502
Perth,PhUnited Kingdomet,Thailand,2015,-31.9558964,115.8605801,7.8847901,98.3891503,489
Perth,PhUnited Kingdomet,Thailand,2016,-31.9558964,115.8605801,7.8847901,98.3891503,46
Sydney,PhUnited Kingdomet,Thailand,2003,-33.8698439,151.2082848,7.8847901,98.3891503,13
Sydney,PhUnited Kingdomet,Thailand,2004,-33.8698439,151.2082848,7.8847901,98.3891503,53
Sydney,PhUnited Kingdomet,Thailand,2005,-33.8698439,151.2082848,7.8847901,98.3891503,58
Sydney,PhUnited Kingdomet,Thailand,2006,-33.8698439,151.2082848,7.8847901,98.3891503,64
Sydney,PhUnited Kingdomet,Thailand,2007,-33.8698439,151.2082848,7.8847901,98.3891503,311
Sydney,PhUnited Kingdomet,Thailand,2008,-33.8698439,151.2082848,7.8847901,98.3891503,311
Sydney,PhUnited Kingdomet,Thailand,2009,-33.8698439,151.2082848,7.8847901,98.3891503,320
Sydney,PhUnited Kingdomet,Thailand,2010,-33.8698439,151.2082848,7.8847901,98.3891503,317
Sydney,PhUnited Kingdomet,Thailand,2011,-33.8698439,151.2082848,7.8847901,98.3891503,318
Sydney,PhUnited Kingdomet,Thailand,2012,-33.8698439,151.2082848,7.8847901,98.3891503,351
Sydney,PhUnited Kingdomet,Thailand,2013,-33.8698439,151.2082848,7.8847901,98.3891503,320
Sydney,PhUnited Kingdomet,Thailand,2014,-33.8698439,151.2082848,7.8847901,98.3891503,365
Sydney,PhUnited Kingdomet,Thailand,2015,-33.8698439,151.2082848,7.8847901,98.3891503,351
Sydney,PhUnited Kingdomet,Thailand,2016,-33.8698439,151.2082848,7.8847901,98.3891503,390
Sydney,PhUnited Kingdomet,Thailand,2017,-33.8698439,151.2082848,7.8847901,98.3891503,398
Sydney,PhUnited Kingdomet,Thailand,2018,-33.8698439,151.2082848,7.8847901,98.3891503,314
Sydney,PhUnited Kingdomet,Thailand,2019,-33.8698439,151.2082848,7.8847901,98.3891503,303
Sydney,PhUnited Kingdomet,Thailand,2020,-33.8698439,151.2082848,7.8847901,98.3891503,72
Sydney,PhUnited Kingdomet,Thailand,2021,-33.8698439,151.2082848,7.8847901,98.3891503,22
Sydney,PhUnited Kingdomet,Thailand,2022,-33.8698439,151.2082848,7.8847901,98.3891503,354
Brisbane,Medan,Indonesia,2021,-27.4689682,153.0234991,3.5896654,98.6738261,2
Perth,Medan,Indonesia,2021,-31.9558964,115.8605801,3.5896654,98.6738261,3
Sydney,Medan,Indonesia,2021,-33.8698439,151.2082848,3.5896654,98.6738261,1
Brisbane,Penang,Malaysia,2008,-27.4689682,153.0234991,5.36995745,100.252834,1
Sydney,Penang,Malaysia,2008,-33.8698439,151.2082848,5.36995745,100.252834,1
Adelaide,Bangkok,Thailand,2006,-34.9281805,138.5999312,13.7524938,100.4935089,1
Brisbane,Bangkok,Thailand,2003,-27.4689682,153.0234991,13.7524938,100.4935089,54
Brisbane,Bangkok,Thailand,2004,-27.4689682,153.0234991,13.7524938,100.4935089,144
Brisbane,Bangkok,Thailand,2005,-27.4689682,153.0234991,13.7524938,100.4935089,104
Brisbane,Bangkok,Thailand,2006,-27.4689682,153.0234991,13.7524938,100.4935089,330
Brisbane,Bangkok,Thailand,2007,-27.4689682,153.0234991,13.7524938,100.4935089,644
Brisbane,Bangkok,Thailand,2008,-27.4689682,153.0234991,13.7524938,100.4935089,714
Brisbane,Bangkok,Thailand,2009,-27.4689682,153.0234991,13.7524938,100.4935089,690
Brisbane,Bangkok,Thailand,2010,-27.4689682,153.0234991,13.7524938,100.4935089,808
Brisbane,Bangkok,Thailand,2011,-27.4689682,153.0234991,13.7524938,100.4935089,658
Brisbane,Bangkok,Thailand,2012,-27.4689682,153.0234991,13.7524938,100.4935089,642
Brisbane,Bangkok,Thailand,2013,-27.4689682,153.0234991,13.7524938,100.4935089,718
Brisbane,Bangkok,Thailand,2014,-27.4689682,153.0234991,13.7524938,100.4935089,646
Brisbane,Bangkok,Thailand,2015,-27.4689682,153.0234991,13.7524938,100.4935089,730
Brisbane,Bangkok,Thailand,2016,-27.4689682,153.0234991,13.7524938,100.4935089,732
Brisbane,Bangkok,Thailand,2017,-27.4689682,153.0234991,13.7524938,100.4935089,730
Brisbane,Bangkok,Thailand,2018,-27.4689682,153.0234991,13.7524938,100.4935089,676
Brisbane,Bangkok,Thailand,2019,-27.4689682,153.0234991,13.7524938,100.4935089,589
Brisbane,Bangkok,Thailand,2020,-27.4689682,153.0234991,13.7524938,100.4935089,167
Darwin,Bangkok,Thailand,2003,-12.46044,130.8410469,13.7524938,100.4935089,1
Melbourne,Bangkok,Thailand,2003,-37.8142176,144.9631608,13.7524938,100.4935089,241
Melbourne,Bangkok,Thailand,2004,-37.8142176,144.9631608,13.7524938,100.4935089,477
Melbourne,Bangkok,Thailand,2005,-37.8142176,144.9631608,13.7524938,100.4935089,515
Melbourne,Bangkok,Thailand,2006,-37.8142176,144.9631608,13.7524938,100.4935089,1199
Melbourne,Bangkok,Thailand,2007,-37.8142176,144.9631608,13.7524938,100.4935089,1562
Melbourne,Bangkok,Thailand,2008,-37.8142176,144.9631608,13.7524938,100.4935089,1676
Melbourne,Bangkok,Thailand,2009,-37.8142176,144.9631608,13.7524938,100.4935089,1762
Melbourne,Bangkok,Thailand,2010,-37.8142176,144.9631608,13.7524938,100.4935089,1753
Melbourne,Bangkok,Thailand,2011,-37.8142176,144.9631608,13.7524938,100.4935089,1756
Melbourne,Bangkok,Thailand,2012,-37.8142176,144.9631608,13.7524938,100.4935089,1634
Melbourne,Bangkok,Thailand,2013,-37.8142176,144.9631608,13.7524938,100.4935089,1772
Melbourne,Bangkok,Thailand,2014,-37.8142176,144.9631608,13.7524938,100.4935089,1670
Melbourne,Bangkok,Thailand,2015,-37.8142176,144.9631608,13.7524938,100.4935089,1784
Melbourne,Bangkok,Thailand,2016,-37.8142176,144.9631608,13.7524938,100.4935089,1808
Melbourne,Bangkok,Thailand,2017,-37.8142176,144.9631608,13.7524938,100.4935089,1813
Melbourne,Bangkok,Thailand,2018,-37.8142176,144.9631608,13.7524938,100.4935089,1695
Melbourne,Bangkok,Thailand,2019,-37.8142176,144.9631608,13.7524938,100.4935089,1506
Melbourne,Bangkok,Thailand,2020,-37.8142176,144.9631608,13.7524938,100.4935089,413
Melbourne,Bangkok,Thailand,2022,-37.8142176,144.9631608,13.7524938,100.4935089,471
Perth,Bangkok,Thailand,2003,-31.9558964,115.8605801,13.7524938,100.4935089,68
Perth,Bangkok,Thailand,2004,-31.9558964,115.8605801,13.7524938,100.4935089,138
Perth,Bangkok,Thailand,2005,-31.9558964,115.8605801,13.7524938,100.4935089,140
Perth,Bangkok,Thailand,2006,-31.9558964,115.8605801,13.7524938,100.4935089,436
Perth,Bangkok,Thailand,2007,-31.9558964,115.8605801,13.7524938,100.4935089,520
Perth,Bangkok,Thailand,2008,-31.9558964,115.8605801,13.7524938,100.4935089,513
Perth,Bangkok,Thailand,2009,-31.9558964,115.8605801,13.7524938,100.4935089,564
Perth,Bangkok,Thailand,2010,-31.9558964,115.8605801,13.7524938,100.4935089,712
Perth,Bangkok,Thailand,2011,-31.9558964,115.8605801,13.7524938,100.4935089,657
Perth,Bangkok,Thailand,2012,-31.9558964,115.8605801,13.7524938,100.4935089,654
Perth,Bangkok,Thailand,2013,-31.9558964,115.8605801,13.7524938,100.4935089,817
Perth,Bangkok,Thailand,2014,-31.9558964,115.8605801,13.7524938,100.4935089,583
Perth,Bangkok,Thailand,2015,-31.9558964,115.8605801,13.7524938,100.4935089,680
Perth,Bangkok,Thailand,2016,-31.9558964,115.8605801,13.7524938,100.4935089,732
Perth,Bangkok,Thailand,2017,-31.9558964,115.8605801,13.7524938,100.4935089,730
Perth,Bangkok,Thailand,2018,-31.9558964,115.8605801,13.7524938,100.4935089,728
Perth,Bangkok,Thailand,2019,-31.9558964,115.8605801,13.7524938,100.4935089,732
Perth,Bangkok,Thailand,2020,-31.9558964,115.8605801,13.7524938,100.4935089,168
Perth,Bangkok,Thailand,2022,-31.9558964,115.8605801,13.7524938,100.4935089,76
Sydney,Bangkok,Thailand,2003,-33.8698439,151.2082848,13.7524938,100.4935089,487
Sydney,Bangkok,Thailand,2004,-33.8698439,151.2082848,13.7524938,100.4935089,974
Sydney,Bangkok,Thailand,2005,-33.8698439,151.2082848,13.7524938,100.4935089,1157
Sydney,Bangkok,Thailand,2006,-33.8698439,151.2082848,13.7524938,100.4935089,3633
Sydney,Bangkok,Thailand,2007,-33.8698439,151.2082848,13.7524938,100.4935089,4018
Sydney,Bangkok,Thailand,2008,-33.8698439,151.2082848,13.7524938,100.4935089,4373
Sydney,Bangkok,Thailand,2009,-33.8698439,151.2082848,13.7524938,100.4935089,4412
Sydney,Bangkok,Thailand,2010,-33.8698439,151.2082848,13.7524938,100.4935089,4117
