Australian_City,International_City,Port_Country,Year
Sydney,Kuala Lumpur,Malaysia,2004
Sydney,Kuala Lumpur,Malaysia,2005
Sydney,Kuala Lumpur,Malaysia,2006
Sydney,Kuala Lumpur,Malaysia,2007
Sydney,Kuala Lumpur,Malaysia,2008
Sydney,Kuala Lumpur,Malaysia,2009
Sydney,Kuala Lumpur,Malaysia,2010
Sydney,Kuala Lumpur,Malaysia,2011
Sydney,Kuala Lumpur,Malaysia,2012
Sydney,Kuala Lumpur,Malaysia,2013
Sydney,Kuala Lumpur,Malaysia,2014
Sydney,Kuala Lumpur,Malaysia,2015
Sydney,Kuala Lumpur,Malaysia,2016
Sydney,Kuala Lumpur,Malaysia,2017
Sydney,Kuala Lumpur,Malaysia,2018
Sydney,Kuala Lumpur,Malaysia,2019
Sydney,Kuala Lumpur,Malaysia,2020
Sydney,Kuala Lumpur,Malaysia,2021
Sydney,Kuala Lumpur,Malaysia,2022
Sydney,Kuching,Malaysia,2004
Sydney,Kuching,Malaysia,2005
Sydney,Kuching,Malaysia,2006
Sydney,Kunming,China,2016
Sydney,Kunming,China,2017
Sydney,Kunming,China,2018
Sydney,Kunming,China,2019
Sydney,Kunming,China,2020
Sydney,Kunming,China,2022
Sydney,Lima,Peru,2020
Sydney,London,United Kingdom,2003
Sydney,London,United Kingdom,2004
Sydney,London,United Kingdom,2005
Sydney,London,United Kingdom,2006
Sydney,London,United Kingdom,2007
Sydney,London,United Kingdom,2008
Sydney,London,United Kingdom,2009
Sydney,London,United Kingdom,2010
Sydney,London,United Kingdom,2011
Sydney,London,United Kingdom,2012
Sydney,London,United Kingdom,2013
Sydney,London,United Kingdom,2014
Sydney,London,United Kingdom,2015
Sydney,London,United Kingdom,2016
Sydney,London,United Kingdom,2017
Sydney,London,United Kingdom,2018
Sydney,London,United Kingdom,2019
Sydney,London,United Kingdom,2020
Sydney,London,United Kingdom,2021
Sydney,London,United Kingdom,2022
Sydney,Los Angeles,United States of America,2003
Sydney,Los Angeles,United States of America,2004
Sydney,Los Angeles,United States of America,2005
Sydney,Los Angeles,United States of America,2006
Sydney,Los Angeles,United States of America,2007
Sydney,Los Angeles,United States of America,2008
Sydney,Los Angeles,United States of America,2009
Sydney,Los Angeles,United States of America,2010
Sydney,Los Angeles,United States of America,2011
Sydney,Los Angeles,United States of America,2012
Sydney,Los Angeles,United States of America,2013
Sydney,Los Angeles,United States of America,2014
Sydney,Los Angeles,United States of America,2015
Sydney,Los Angeles,United States of America,2016
Sydney,Los Angeles,United States of America,2017
Sydney,Los Angeles,United States of America,2018
Sydney,Los Angeles,United States of America,2019
Sydney,Los Angeles,United States of America,2020
Sydney,Los Angeles,United States of America,2021
Sydney,Los Angeles,United States of America,2022
Sydney,Manchester,United Kingdom,2008
Sydney,Manchester,United Kingdom,2009
Sydney,Manchester,United Kingdom,2010
Sydney,Manchester (US),United States of America,2004
Sydney,Manila,Philippines,2003
Sydney,Manila,Philippines,2004
Sydney,Manila,Philippines,2005
Sydney,Manila,Philippines,2006
Sydney,Manila,Philippines,2007
Sydney,Manila,Philippines,2008
Sydney,Manila,Philippines,2009
Sydney,Manila,Philippines,2010
Sydney,Manila,Philippines,2011
Sydney,Manila,Philippines,2012
Sydney,Manila,Philippines,2013
Sydney,Manila,Philippines,2014
Sydney,Manila,Philippines,2015
Sydney,Manila,Philippines,2016
Sydney,Manila,Philippines,2017
Sydney,Manila,Philippines,2018
Sydney,Manila,Philippines,2019
Sydney,Manila,Philippines,2020
Sydney,Manila,Philippines,2021
Sydney,Manila,Philippines,2022
Sydney,Mauritius,Mauritius,2004
Sydney,Mauritius,Mauritius,2005
Sydney,Mauritius,Mauritius,2006
Sydney,Mauritius,Mauritius,2007
Sydney,Mauritius,Mauritius,2008
Sydney,Mauritius,Mauritius,2009
Sydney,Mauritius,Mauritius,2010
Sydney,Mauritius,Mauritius,2011
Sydney,Mauritius,Mauritius,2012
Sydney,Medan,Indonesia,2021
Sydney,Nadi,Fiji,2003
Sydney,Nadi,Fiji,2004
Sydney,Nadi,Fiji,2005
Sydney,Nadi,Fiji,2006
Sydney,Nadi,Fiji,2007
Sydney,Nadi,Fiji,2008
Sydney,Nadi,Fiji,2009
Sydney,Nadi,Fiji,2010
Sydney,Nadi,Fiji,2011
Sydney,Nadi,Fiji,2012
Sydney,Nadi,Fiji,2013
Sydney,Nadi,Fiji,2014
Sydney,Nadi,Fiji,2015
Sydney,Nadi,Fiji,2016
Sydney,Nadi,Fiji,2017
Sydney,Nadi,Fiji,2018
Sydney,Nadi,Fiji,2019
Sydney,Nadi,Fiji,2020
Sydney,Nadi,Fiji,2021
Sydney,Nadi,Fiji,2022
Sydney,Nagoya,Japan,2003
Sydney,Nagoya,Japan,2004
Sydney,Nagoya,Japan,2005
Sydney,Nagoya,Japan,2006
Sydney,Nagoya,Japan,2007
Sydney,Nagoya,Japan,2008
Sydney,Nanjing,China,2012
Sydney,Nanjing,China,2013
Sydney,Nanjing,China,2014
Sydney,Nanjing,China,2015
Sydney,Nanjing,China,2016
Sydney,Nanjing,China,2017
Sydney,Nanjing,China,2018
Sydney,Nanjing,China,2019
Sydney,Nanjing,China,2020
Sydney,New Delhi,India,2013
Sydney,New Delhi,India,2014
Sydney,New Delhi,India,2015
Sydney,New Delhi,India,2016
Sydney,New Delhi,India,2017
Sydney,New Delhi,India,2018
Sydney,New Delhi,India,2019
Sydney,New Delhi,India,2020
Sydney,New Delhi,India,2021
Sydney,New Delhi,India,2022
Sydney,New York,United States of America,2003
Sydney,New York,United States of America,2004
Sydney,New York,United States of America,2005
Sydney,New York,United States of America,2006
Sydney,New York,United States of America,2007
Sydney,New York,United States of America,2008
Sydney,New York,United States of America,2009
Sydney,New York,United States of America,2010
Sydney,New York,United States of America,2011
Sydney,New York,United States of America,2012
Sydney,New York,United States of America,2013
Sydney,New York,United States of America,2014
Sydney,New York,United States of America,2015
Sydney,New York,United States of America,2016
Sydney,New York,United States of America,2017
Sydney,New York,United States of America,2018
Sydney,New York,United States of America,2019
Sydney,New York,United States of America,2020
Sydney,Niue,Niue,2003
Sydney,Niue,Niue,2004
Sydney,Noumea,New Caledonia,2003
Sydney,Noumea,New Caledonia,2004
Sydney,Noumea,New Caledonia,2005
Sydney,Noumea,New Caledonia,2006
Sydney,Noumea,New Caledonia,2007
Sydney,Noumea,New Caledonia,2008
Sydney,Noumea,New Caledonia,2009
Sydney,Noumea,New Caledonia,2010
Sydney,Noumea,New Caledonia,2011
Sydney,Noumea,New Caledonia,2012
Sydney,Noumea,New Caledonia,2013
Sydney,Noumea,New Caledonia,2014
Sydney,Noumea,New Caledonia,2015
Sydney,Noumea,New Caledonia,2016
Sydney,Noumea,New Caledonia,2017
Sydney,Noumea,New Caledonia,2018
Sydney,Noumea,New Caledonia,2019
Sydney,Noumea,New Caledonia,2020
Sydney,Noumea,New Caledonia,2021
Sydney,Noumea,New Caledonia,2022
Sydney,Osaka,Japan,2003
Sydney,Osaka,Japan,2004
Sydney,Osaka,Japan,2005
Sydney,Osaka,Japan,2006
Sydney,Osaka,Japan,2007
Sydney,Osaka,Japan,2008
Sydney,Osaka,Japan,2009
Sydney,Osaka,Japan,2010
Sydney,Osaka,Japan,2011
Sydney,Osaka,Japan,2012
Sydney,Osaka,Japan,2013
Sydney,Osaka,Japan,2014
Sydney,Osaka,Japan,2015
Sydney,Osaka,Japan,2016
Sydney,Osaka,Japan,2017
Sydney,Osaka,Japan,2018
Sydney,Osaka,Japan,2019
Sydney,Osaka,Japan,2020
Sydney,Palmerston,New Zealand,2003
Sydney,Palmerston,New Zealand,2004
Sydney,Palmerston,New Zealand,2005
Sydney,Palmerston,New Zealand,2006
Sydney,Palmerston,New Zealand,2007
Sydney,Palmerston,New Zealand,2008
Sydney,Papeete,Tahiti,2005
Sydney,Papeete,Tahiti,2006
Sydney,Papeete,Tahiti,2007
Sydney,Papeete,Tahiti,2008
Sydney,Papeete,Tahiti,2009
Sydney,Papeete,Tahiti,2011
Sydney,Papeete,Tahiti,2012
Sydney,Paris,France,2003
Sydney,Paris,France,2009
Sydney,Paris,France,2010
Sydney,Paris,France,2011
Sydney,Paris,France,2012
Sydney,Penang,Malaysia,2008
Sydney,PhUnited Kingdomet,Thailand,2003
Sydney,PhUnited Kingdomet,Thailand,2004
Sydney,PhUnited Kingdomet,Thailand,2005
Sydney,PhUnited Kingdomet,Thailand,2006
Sydney,PhUnited Kingdomet,Thailand,2007
Sydney,PhUnited Kingdomet,Thailand,2008
Sydney,PhUnited Kingdomet,Thailand,2009
Sydney,PhUnited Kingdomet,Thailand,2010
Sydney,PhUnited Kingdomet,Thailand,2011
Sydney,PhUnited Kingdomet,Thailand,2012
Sydney,PhUnited Kingdomet,Thailand,2013
Sydney,PhUnited Kingdomet,Thailand,2014
Sydney,PhUnited Kingdomet,Thailand,2015
Sydney,PhUnited Kingdomet,Thailand,2016
Sydney,PhUnited Kingdomet,Thailand,2017
Sydney,PhUnited Kingdomet,Thailand,2018
Sydney,PhUnited Kingdomet,Thailand,2019
Sydney,PhUnited Kingdomet,Thailand,2020
Sydney,PhUnited Kingdomet,Thailand,2021
Sydney,PhUnited Kingdomet,Thailand,2022
Sydney,Port Moresby,Papua New Guinea,2003
Sydney,Port Moresby,Papua New Guinea,2004
Sydney,Port Moresby,Papua New Guinea,2005
Sydney,Port Moresby,Papua New Guinea,2006
Sydney,Port Moresby,Papua New Guinea,2007
Sydney,Port Moresby,Papua New Guinea,2008
Sydney,Port Moresby,Papua New Guinea,2009
Sydney,Port Moresby,Papua New Guinea,2010
Sydney,Port Moresby,Papua New Guinea,2011
Sydney,Port Moresby,Papua New Guinea,2012
Sydney,Port Moresby,Papua New Guinea,2013
Sydney,Port Moresby,Papua New Guinea,2014
Sydney,Port Moresby,Papua New Guinea,2015
Sydney,Port Moresby,Papua New Guinea,2016
Sydney,Port Moresby,Papua New Guinea,2017
Sydney,Port Moresby,Papua New Guinea,2018
Sydney,Port Moresby,Papua New Guinea,2019
Sydney,Port Moresby,Papua New Guinea,2020
Sydney,Port Moresby,Papua New Guinea,2021
Sydney,Port Moresby,Papua New Guinea,2022
Sydney,Port Vila,Vanuatu,2003
Sydney,Port Vila,Vanuatu,2004
Sydney,Port Vila,Vanuatu,2005
Sydney,Port Vila,Vanuatu,2006
Sydney,Port Vila,Vanuatu,2007
Sydney,Port Vila,Vanuatu,2008
Sydney,Port Vila,Vanuatu,2009
Sydney,Port Vila,Vanuatu,2010
Sydney,Port Vila,Vanuatu,2011
Sydney,Port Vila,Vanuatu,2012
Sydney,Port Vila,Vanuatu,2013
Sydney,Port Vila,Vanuatu,2014
Sydney,Port Vila,Vanuatu,2015
Sydney,Port Vila,Vanuatu,2016
Sydney,Port Vila,Vanuatu,2017
Sydney,Port Vila,Vanuatu,2018
Sydney,Port Vila,Vanuatu,2019
Sydney,Port Vila,Vanuatu,2020
Sydney,Port Vila,Vanuatu,2021
Sydney,Port Vila,Vanuatu,2022
Sydney,Qingdao,China,2017
Sydney,Qingdao,China,2018
Sydney,Qingdao,China,2019
Sydney,Qingdao,China,2020
Sydney,Queenstown,New Zealand,2003
Sydney,Queenstown,New Zealand,2004
Sydney,Queenstown,New Zealand,2005
Sydney,Queenstown,New Zealand,2006
Sydney,Queenstown,New Zealand,2007
Sydney,Queenstown,New Zealand,2008
Sydney,Queenstown,New Zealand,2009
Sydney,Queenstown,New Zealand,2010
Sydney,Queenstown,New Zealand,2011
Sydney,Queenstown,New Zealand,2012
Sydney,Queenstown,New Zealand,2013
Sydney,Queenstown,New Zealand,2014
Sydney,Queenstown,New Zealand,2015
Sydney,Queenstown,New Zealand,2016
Sydney,Queenstown,New Zealand,2017
Sydney,Queenstown,New Zealand,2018
Sydney,Queenstown,New Zealand,2019
Sydney,Queenstown,New Zealand,2020
Sydney,Queenstown,New Zealand,2021
Sydney,Queenstown,New Zealand,2022
Sydney,Rarotonga,Cook Islands,2006
Sydney,Rarotonga,Cook Islands,2007
Sydney,Rarotonga,Cook Islands,2009
Sydney,Rarotonga,Cook Islands,2010
Sydney,Rarotonga,Cook Islands,2011
Sydney,Rarotonga,Cook Islands,2012
Sydney,Rarotonga,Cook Islands,2013
Sydney,Rarotonga,Cook Islands,2014
Sydney,Rarotonga,Cook Islands,2015
Sydney,Rarotonga,Cook Islands,2016
Sydney,Rarotonga,Cook Islands,2017
Sydney,Rarotonga,Cook Islands,2018
Sydney,Rarotonga,Cook Islands,2019
Sydney,Rarotonga,Cook Islands,2020
Sydney,Rio de Janeiro,Brazil,2014
Sydney,Rio de Janeiro,Brazil,2016
Sydney,Rome,Italy,2003
Sydney,Rome,Italy,2008
Sydney,Rome,Italy,2022
Sydney,Rotarua,New Zealand,2009
Sydney,Rotarua,New Zealand,2010
Sydney,Rotarua,New Zealand,2011
Sydney,Rotarua,New Zealand,2012
Sydney,Rotarua,New Zealand,2013
Sydney,Rotarua,New Zealand,2014
Sydney,Rotarua,New Zealand,2015
Sydney,San Francisco,United States of America,2003
Sydney,San Francisco,United States of America,2004
Sydney,San Francisco,United States of America,2005
Sydney,San Francisco,United States of America,2006
Sydney,San Francisco,United States of America,2007
Sydney,San Francisco,United States of America,2008
Sydney,San Francisco,United States of America,2009
Sydney,San Francisco,United States of America,2010
Sydney,San Francisco,United States of America,2011
Sydney,San Francisco,United States of America,2012
Sydney,San Francisco,United States of America,2013
Sydney,San Francisco,United States of America,2014
Sydney,San Francisco,United States of America,2015
Sydney,San Francisco,United States of America,2016
Sydney,San Francisco,United States of America,2017
Sydney,San Francisco,United States of America,2018
Sydney,San Francisco,United States of America,2019
Sydney,San Francisco,United States of America,2020
Sydney,San Francisco,United States of America,2021
Sydney,San Francisco,United States of America,2022
Sydney,Santiago,Chile,2003
Sydney,Santiago,Chile,2004
Sydney,Santiago,Chile,2005
Sydney,Santiago,Chile,2006
Sydney,Santiago,Chile,2007
Sydney,Santiago,Chile,2008
Sydney,Santiago,Chile,2009
Sydney,Santiago,Chile,2010
Sydney,Santiago,Chile,2011
Sydney,Santiago,Chile,2012
Sydney,Santiago,Chile,2013
Sydney,Santiago,Chile,2014
Sydney,Santiago,Chile,2015
Sydney,Santiago,Chile,2016
Sydney,Santiago,Chile,2017
Sydney,Santiago,Chile,2018
Sydney,Santiago,Chile,2019
Sydney,Santiago,Chile,2020
Sydney,Santiago,Chile,2021
Sydney,Santiago,Chile,2022
Sydney,Sapporo,Japan,2019
Sydney,Sapporo,Japan,2020
Sydney,Seattle,United States of America,2004
Sydney,Seattle,United States of America,2005
Sydney,Seoul,South Korea,2003
Sydney,Seoul,South Korea,2004
Sydney,Seoul,South Korea,2005
Sydney,Seoul,South Korea,2006
Sydney,Seoul,South Korea,2007
Sydney,Seoul,South Korea,2008
Sydney,Seoul,South Korea,2009
Sydney,Seoul,South Korea,2010
Sydney,Seoul,South Korea,2011
Sydney,Seoul,South Korea,2012
Sydney,Seoul,South Korea,2013
Sydney,Seoul,South Korea,2014
Sydney,Seoul,South Korea,2015
Sydney,Seoul,South Korea,2016
Sydney,Seoul,South Korea,2017
Sydney,Seoul,South Korea,2018
Sydney,Seoul,South Korea,2019
Sydney,Seoul,South Korea,2020
Sydney,Seoul,South Korea,2021
Sydney,Seoul,South Korea,2022
Sydney,Shanghai,China,2003
Sydney,Shanghai,China,2004
Sydney,Shanghai,China,2005
Sydney,Shanghai,China,2006
Sydney,Shanghai,China,2007
Sydney,Shanghai,China,2008
Sydney,Shanghai,China,2009
Sydney,Shanghai,China,2010
Sydney,Shanghai,China,2011
Sydney,Shanghai,China,2012
Sydney,Shanghai,China,2013
Sydney,Shanghai,China,2014
Sydney,Shanghai,China,2015
Sydney,Shanghai,China,2016
Sydney,Shanghai,China,2017
Sydney,Shanghai,China,2018
Sydney,Shanghai,China,2019
Sydney,Shanghai,China,2020
Sydney,Shanghai,China,2021
Sydney,Shanghai,China,2022
Sydney,Shenzhen,China,2011
Sydney,Shenzhen,China,2012
Sydney,Shenzhen,China,2016
Sydney,Shenzhen,China,2017
Sydney,Shenzhen,China,2018
Sydney,Shenzhen,China,2019
Sydney,Shenzhen,China,2020
Sydney,Singapore,Singapore,2003
Sydney,Singapore,Singapore,2004
Sydney,Singapore,Singapore,2005
Sydney,Singapore,Singapore,2006
Sydney,Singapore,Singapore,2007
Sydney,Singapore,Singapore,2008
Sydney,Singapore,Singapore,2009
Sydney,Singapore,Singapore,2010
Sydney,Singapore,Singapore,2011
Sydney,Singapore,Singapore,2012
Sydney,Singapore,Singapore,2013
Sydney,Singapore,Singapore,2014
Sydney,Singapore,Singapore,2015
Sydney,Singapore,Singapore,2016
Sydney,Singapore,Singapore,2017
Sydney,Singapore,Singapore,2018
Sydney,Singapore,Singapore,2019
Sydney,Singapore,Singapore,2020
Sydney,Singapore,Singapore,2021
Sydney,Singapore,Singapore,2022
Sydney,St Denis de la Reunion,Reunion,2009
Sydney,St Denis de la Reunion,Reunion,2010
Sydney,St Denis de la Reunion,Reunion,2011
Sydney,St Denis de la Reunion,Reunion,2012
Sydney,Suva,Fiji,2003
Sydney,Suva,Fiji,2004
Sydney,Suva,Fiji,2005
Sydney,Suva,Fiji,2006
Sydney,Suva,Fiji,2007
Sydney,Suva,Fiji,2014
Sydney,Suva,Fiji,2015
Sydney,Suva,Fiji,2016
Sydney,Suva,Fiji,2017
Sydney,Suva,Fiji,2018
Sydney,Suva,Fiji,2019
Sydney,Suva,Fiji,2020
Sydney,Suva,Fiji,2022
Sydney,Taipei,Taiwan,2003
Sydney,Taipei,Taiwan,2004
Sydney,Taipei,Taiwan,2005
Sydney,Taipei,Taiwan,2006
Sydney,Taipei,Taiwan,2007
Sydney,Taipei,Taiwan,2008
Sydney,Taipei,Taiwan,2009
Sydney,Taipei,Taiwan,2010
Sydney,Taipei,Taiwan,2011
Sydney,Taipei,Taiwan,2012
Sydney,Taipei,Taiwan,2013
Sydney,Taipei,Taiwan,2014
Sydney,Taipei,Taiwan,2015
Sydney,Taipei,Taiwan,2016
Sydney,Taipei,Taiwan,2017
Sydney,Taipei,Taiwan,2018
Sydney,Taipei,Taiwan,2019
Sydney,Taipei,Taiwan,2020
Sydney,Taipei,Taiwan,2021
Sydney,Taipei,Taiwan,2022
Sydney,Tianjin,China,2018
Sydney,Tianjin,China,2019
Sydney,Tianjin,China,2020
Sydney,Tokyo,Japan,2003
Sydney,Tokyo,Japan,2004
Sydney,Tokyo,Japan,2005
Sydney,Tokyo,Japan,2006
Sydney,Tokyo,Japan,2007
Sydney,Tokyo,Japan,2008
Sydney,Tokyo,Japan,2009
Sydney,Tokyo,Japan,2010
Sydney,Tokyo,Japan,2011
Sydney,Tokyo,Japan,2012
Sydney,Tokyo,Japan,2013
Sydney,Tokyo,Japan,2014
Sydney,Tokyo,Japan,2015
Sydney,Tokyo,Japan,2016
Sydney,Tokyo,Japan,2017
Sydney,Tokyo,Japan,2018
Sydney,Tokyo,Japan,2019
Sydney,Tokyo,Japan,2020
Sydney,Tokyo,Japan,2021
Sydney,Tokyo,Japan,2022
Sydney,Tongatapu,Tonga,2003
Sydney,Tongatapu,Tonga,2004
Sydney,Tongatapu,Tonga,2005
Sydney,Tongatapu,Tonga,2006
Sydney,Tongatapu,Tonga,2007
Sydney,Tongatapu,Tonga,2008
Sydney,Tongatapu,Tonga,2009
Sydney,Tongatapu,Tonga,2010
Sydney,Tongatapu,Tonga,2011
Sydney,Tongatapu,Tonga,2012
Sydney,Tongatapu,Tonga,2013
Sydney,Tongatapu,Tonga,2014
Sydney,Tongatapu,Tonga,2015
Sydney,Tongatapu,Tonga,2016
Sydney,Tongatapu,Tonga,2017
Sydney,Tongatapu,Tonga,2018
Sydney,Tongatapu,Tonga,2019
Sydney,Tongatapu,Tonga,2020
Sydney,Toronto,Canada,2005
Sydney,Toronto,Canada,2006
Sydney,Toronto,Canada,2007
Sydney,Toronto,Canada,2008
Sydney,Toronto,Canada,2009
Sydney,Toronto,Canada,2010
Sydney,Toronto,Canada,2011
Sydney,Toronto,Canada,2012
Sydney,Toronto,Canada,2013
Sydney,Toronto,Canada,2014
Sydney,Toronto,Canada,2015
Sydney,Toronto,Canada,2016
Sydney,Toronto,Canada,2017
Sydney,Toronto,Canada,2018
Sydney,Toronto,Canada,2019
Sydney,Van Don,Vietnam,2020
Sydney,Vancouver,Canada,2003
Sydney,Vancouver,Canada,2004
Sydney,Vancouver,Canada,2005
Sydney,Vancouver,Canada,2006
Sydney,Vancouver,Canada,2007
Sydney,Vancouver,Canada,2008
Sydney,Vancouver,Canada,2009
Sydney,Vancouver,Canada,2010
Sydney,Vancouver,Canada,2011
Sydney,Vancouver,Canada,2012
Sydney,Vancouver,Canada,2013
Sydney,Vancouver,Canada,2014
Sydney,Vancouver,Canada,2015
Sydney,Vancouver,Canada,2016
Sydney,Vancouver,Canada,2017
Sydney,Vancouver,Canada,2018
Sydney,Vancouver,Canada,2019
Sydney,Vancouver,Canada,2020
Sydney,Vancouver,Canada,2021
Sydney,Vancouver,Canada,2022
Sydney,Vienna,Austria,2003
Sydney,Vienna,Austria,2004
Sydney,Vienna,Austria,2005
Sydney,Vienna,Austria,2006
Sydney,Vienna,Austria,2007
Sydney,Wellington,New Zealand,2003
Sydney,Wellington,New Zealand,2004
Sydney,Wellington,New Zealand,2005
Sydney,Wellington,New Zealand,2006
Sydney,Wellington,New Zealand,2007
Sydney,Wellington,New Zealand,2008
Sydney,Wellington,New Zealand,2009
Sydney,Wellington,New Zealand,2010
Sydney,Wellington,New Zealand,2011
Sydney,Wellington,New Zealand,2012
Sydney,Wellington,New Zealand,2013
Sydney,Wellington,New Zealand,2014
Sydney,Wellington,New Zealand,2015
Sydney,Wellington,New Zealand,2016
Sydney,Wellington,New Zealand,2017
Sydney,Wellington,New Zealand,2018
Sydney,Wellington,New Zealand,2019
Sydney,Wellington,New Zealand,2020
Sydney,Wellington,New Zealand,2021
Sydney,Wellington,New Zealand,2022
Sydney,Wuhan,China,2017
Sydney,Wuhan,China,2018
Sydney,Wuhan,China,2019
Sydney,Wuhan,China,2020
Sydney,Xi'an,China,2015
Sydney,Xi'an,China,2016
Sydney,Xi'an,China,2017
Sydney,Xi'an,China,2018
Sydney,Xi'an,China,2019
Sydney,Xi'an,China,2020
Sydney,Xiamen,China,2015
Sydney,Xiamen,China,2016
Sydney,Xiamen,China,2017
Sydney,Xiamen,China,2018
Sydney,Xiamen,China,2019
Sydney,Xiamen,China,2020
Sydney,Xiamen,China,2021
Sydney,Xiamen,China,2022
Sydney,Zhengzhou,China,2018
Sydney,Zhengzhou,China,2019
Sydney,Zhengzhou,China,2020
Townsville,Denpasar,Indonesia,2010
Townsville,Denpasar,Indonesia,2011
Townsville,Denpasar,Indonesia,2015
Townsville,Denpasar,Indonesia,2016
Townsville,Denpasar,Indonesia,2017
Townsville,Denpasar,Indonesia,2018
Townsville,Port Moresby,Papua New Guinea,2017
Townsville,Port Moresby,Papua New Guinea,2018
