Australian_City,International_City,Port_Country,Year,FROM_LATITUDE,FROM_LONGITUDE,TO_LATITUDE,TO_LONGITUDE
Sydney,Port Moresby,Papua New Guinea,2012,-33.8698439,151.2082848,-9.4743301,147.1599504
Sydney,Port Moresby,Papua New Guinea,2013,-33.8698439,151.2082848,-9.4743301,147.1599504
Sydney,Port Moresby,Papua New Guinea,2014,-33.8698439,151.2082848,-9.4743301,147.1599504
Sydney,Port Moresby,Papua New Guinea,2015,-33.8698439,151.2082848,-9.4743301,147.1599504
Sydney,Port Moresby,Papua New Guinea,2016,-33.8698439,151.2082848,-9.4743301,147.1599504
Sydney,Port Moresby,Papua New Guinea,2017,-33.8698439,151.2082848,-9.4743301,147.1599504
Sydney,Port Moresby,Papua New Guinea,2018,-33.8698439,151.2082848,-9.4743301,147.1599504
Sydney,Port Moresby,Papua New Guinea,2019,-33.8698439,151.2082848,-9.4743301,147.1599504
Sydney,Port Moresby,Papua New Guinea,2020,-33.8698439,151.2082848,-9.4743301,147.1599504
Sydney,Port Moresby,Papua New Guinea,2021,-33.8698439,151.2082848,-9.4743301,147.1599504
Sydney,Port Moresby,Papua New Guinea,2022,-33.8698439,151.2082848,-9.4743301,147.1599504
Townsville,Port Moresby,Papua New Guinea,2017,-19.2569391,146.8239537,-9.4743301,147.1599504
Townsville,Port Moresby,Papua New Guinea,2018,-19.2569391,146.8239537,-9.4743301,147.1599504
Cairns,Rabaul,Papua New Guinea,2013,-16.9206657,145.7721854,-4.1984592,152.1728287
Cairns,Rabaul,Papua New Guinea,2014,-16.9206657,145.7721854,-4.1984592,152.1728287
Cairns,Rabaul,Papua New Guinea,2015,-16.9206657,145.7721854,-4.1984592,152.1728287
Brisbane,Honiara,Solomon Is.,2003,-27.4689682,153.0234991,-9.4310769,159.9552552
Brisbane,Honiara,Solomon Is.,2004,-27.4689682,153.0234991,-9.4310769,159.9552552
Brisbane,Honiara,Solomon Is.,2005,-27.4689682,153.0234991,-9.4310769,159.9552552
Brisbane,Honiara,Solomon Is.,2006,-27.4689682,153.0234991,-9.4310769,159.9552552
Brisbane,Honiara,Solomon Is.,2007,-27.4689682,153.0234991,-9.4310769,159.9552552
Brisbane,Honiara,Solomon Is.,2008,-27.4689682,153.0234991,-9.4310769,159.9552552
Brisbane,Honiara,Solomon Is.,2009,-27.4689682,153.0234991,-9.4310769,159.9552552
Brisbane,Honiara,Solomon Is.,2010,-27.4689682,153.0234991,-9.4310769,159.9552552
Brisbane,Honiara,Solomon Is.,2011,-27.4689682,153.0234991,-9.4310769,159.9552552
Brisbane,Honiara,Solomon Is.,2012,-27.4689682,153.0234991,-9.4310769,159.9552552
Brisbane,Honiara,Solomon Is.,2013,-27.4689682,153.0234991,-9.4310769,159.9552552
Brisbane,Honiara,Solomon Is.,2014,-27.4689682,153.0234991,-9.4310769,159.9552552
Brisbane,Honiara,Solomon Is.,2015,-27.4689682,153.0234991,-9.4310769,159.9552552
Brisbane,Honiara,Solomon Is.,2016,-27.4689682,153.0234991,-9.4310769,159.9552552
Brisbane,Honiara,Solomon Is.,2017,-27.4689682,153.0234991,-9.4310769,159.9552552
Brisbane,Honiara,Solomon Is.,2018,-27.4689682,153.0234991,-9.4310769,159.9552552
Brisbane,Honiara,Solomon Is.,2019,-27.4689682,153.0234991,-9.4310769,159.9552552
Brisbane,Honiara,Solomon Is.,2020,-27.4689682,153.0234991,-9.4310769,159.9552552
Brisbane,Honiara,Solomon Is.,2021,-27.4689682,153.0234991,-9.4310769,159.9552552
Brisbane,Honiara,Solomon Is.,2022,-27.4689682,153.0234991,-9.4310769,159.9552552
Sydney,Honiara,Solomon Is.,2015,-33.8698439,151.2082848,-9.4310769,159.9552552
Sydney,Honiara,Solomon Is.,2016,-33.8698439,151.2082848,-9.4310769,159.9552552
Sydney,Honiara,Solomon Is.,2017,-33.8698439,151.2082848,-9.4310769,159.9552552
Sydney,Honiara,Solomon Is.,2021,-33.8698439,151.2082848,-9.4310769,159.9552552
Brisbane,Noumea,New Caledonia,2003,-27.4689682,153.0234991,-22.2745264,166.442419
Brisbane,Noumea,New Caledonia,2004,-27.4689682,153.0234991,-22.2745264,166.442419
Brisbane,Noumea,New Caledonia,2005,-27.4689682,153.0234991,-22.2745264,166.442419
Brisbane,Noumea,New Caledonia,2006,-27.4689682,153.0234991,-22.2745264,166.442419
Brisbane,Noumea,New Caledonia,2007,-27.4689682,153.0234991,-22.2745264,166.442419
Brisbane,Noumea,New Caledonia,2008,-27.4689682,153.0234991,-22.2745264,166.442419
Brisbane,Noumea,New Caledonia,2009,-27.4689682,153.0234991,-22.2745264,166.442419
Brisbane,Noumea,New Caledonia,2010,-27.4689682,153.0234991,-22.2745264,166.442419
Brisbane,Noumea,New Caledonia,2011,-27.4689682,153.0234991,-22.2745264,166.442419
Brisbane,Noumea,New Caledonia,2012,-27.4689682,153.0234991,-22.2745264,166.442419
Brisbane,Noumea,New Caledonia,2013,-27.4689682,153.0234991,-22.2745264,166.442419
Brisbane,Noumea,New Caledonia,2014,-27.4689682,153.0234991,-22.2745264,166.442419
Brisbane,Noumea,New Caledonia,2015,-27.4689682,153.0234991,-22.2745264,166.442419
Brisbane,Noumea,New Caledonia,2016,-27.4689682,153.0234991,-22.2745264,166.442419
Brisbane,Noumea,New Caledonia,2017,-27.4689682,153.0234991,-22.2745264,166.442419
Brisbane,Noumea,New Caledonia,2018,-27.4689682,153.0234991,-22.2745264,166.442419
Brisbane,Noumea,New Caledonia,2019,-27.4689682,153.0234991,-22.2745264,166.442419
Brisbane,Noumea,New Caledonia,2020,-27.4689682,153.0234991,-22.2745264,166.442419
Brisbane,Noumea,New Caledonia,2022,-27.4689682,153.0234991,-22.2745264,166.442419
Melbourne,Noumea,New Caledonia,2004,-37.8142176,144.9631608,-22.2745264,166.442419
Melbourne,Noumea,New Caledonia,2014,-37.8142176,144.9631608,-22.2745264,166.442419
Melbourne,Noumea,New Caledonia,2015,-37.8142176,144.9631608,-22.2745264,166.442419
Melbourne,Noumea,New Caledonia,2016,-37.8142176,144.9631608,-22.2745264,166.442419
Melbourne,Noumea,New Caledonia,2017,-37.8142176,144.9631608,-22.2745264,166.442419
Melbourne,Noumea,New Caledonia,2018,-37.8142176,144.9631608,-22.2745264,166.442419
Melbourne,Noumea,New Caledonia,2019,-37.8142176,144.9631608,-22.2745264,166.442419
Melbourne,Noumea,New Caledonia,2020,-37.8142176,144.9631608,-22.2745264,166.442419
Sydney,Noumea,New Caledonia,2003,-33.8698439,151.2082848,-22.2745264,166.442419
Sydney,Noumea,New Caledonia,2004,-33.8698439,151.2082848,-22.2745264,166.442419
Sydney,Noumea,New Caledonia,2005,-33.8698439,151.2082848,-22.2745264,166.442419
Sydney,Noumea,New Caledonia,2006,-33.8698439,151.2082848,-22.2745264,166.442419
Sydney,Noumea,New Caledonia,2007,-33.8698439,151.2082848,-22.2745264,166.442419
Sydney,Noumea,New Caledonia,2008,-33.8698439,151.2082848,-22.2745264,166.442419
Sydney,Noumea,New Caledonia,2009,-33.8698439,151.2082848,-22.2745264,166.442419
Sydney,Noumea,New Caledonia,2010,-33.8698439,151.2082848,-22.2745264,166.442419
Sydney,Noumea,New Caledonia,2011,-33.8698439,151.2082848,-22.2745264,166.442419
Sydney,Noumea,New Caledonia,2012,-33.8698439,151.2082848,-22.2745264,166.442419
Sydney,Noumea,New Caledonia,2013,-33.8698439,151.2082848,-22.2745264,166.442419
Sydney,Noumea,New Caledonia,2014,-33.8698439,151.2082848,-22.2745264,166.442419
Sydney,Noumea,New Caledonia,2015,-33.8698439,151.2082848,-22.2745264,166.442419
Sydney,Noumea,New Caledonia,2016,-33.8698439,151.2082848,-22.2745264,166.442419
Sydney,Noumea,New Caledonia,2017,-33.8698439,151.2082848,-22.2745264,166.442419
Sydney,Noumea,New Caledonia,2018,-33.8698439,151.2082848,-22.2745264,166.442419
Sydney,Noumea,New Caledonia,2019,-33.8698439,151.2082848,-22.2745264,166.442419
Sydney,Noumea,New Caledonia,2020,-33.8698439,151.2082848,-22.2745264,166.442419
Sydney,Noumea,New Caledonia,2021,-33.8698439,151.2082848,-22.2745264,166.442419
Sydney,Noumea,New Caledonia,2022,-33.8698439,151.2082848,-22.2745264,166.442419
Brisbane,Nauru,Nauru,2003,-27.4689682,153.0234991,-0.52832605,166.9309124
Brisbane,Nauru,Nauru,2004,-27.4689682,153.0234991,-0.52832605,166.9309124
Brisbane,Nauru,Nauru,2005,-27.4689682,153.0234991,-0.52832605,166.9309124
Brisbane,Nauru,Nauru,2006,-27.4689682,153.0234991,-0.52832605,166.9309124
Brisbane,Nauru,Nauru,2007,-27.4689682,153.0234991,-0.52832605,166.9309124
Brisbane,Nauru,Nauru,2008,-27.4689682,153.0234991,-0.52832605,166.9309124
Brisbane,Nauru,Nauru,2009,-27.4689682,153.0234991,-0.52832605,166.9309124
Brisbane,Nauru,Nauru,2010,-27.4689682,153.0234991,-0.52832605,166.9309124
Brisbane,Nauru,Nauru,2011,-27.4689682,153.0234991,-0.52832605,166.9309124
Brisbane,Nauru,Nauru,2012,-27.4689682,153.0234991,-0.52832605,166.9309124
Brisbane,Nauru,Nauru,2013,-27.4689682,153.0234991,-0.52832605,166.9309124
Brisbane,Nauru,Nauru,2014,-27.4689682,153.0234991,-0.52832605,166.9309124
Brisbane,Nauru,Nauru,2015,-27.4689682,153.0234991,-0.52832605,166.9309124
Brisbane,Nauru,Nauru,2016,-27.4689682,153.0234991,-0.52832605,166.9309124
Brisbane,Nauru,Nauru,2017,-27.4689682,153.0234991,-0.52832605,166.9309124
Brisbane,Nauru,Nauru,2018,-27.4689682,153.0234991,-0.52832605,166.9309124
Brisbane,Nauru,Nauru,2019,-27.4689682,153.0234991,-0.52832605,166.9309124
Brisbane,Nauru,Nauru,2020,-27.4689682,153.0234991,-0.52832605,166.9309124
Brisbane,Nauru,Nauru,2021,-27.4689682,153.0234991,-0.52832605,166.9309124
Brisbane,Nauru,Nauru,2022,-27.4689682,153.0234991,-0.52832605,166.9309124
Melbourne,Nauru,Nauru,2003,-37.8142176,144.9631608,-0.52832605,166.9309124
Melbourne,Nauru,Nauru,2004,-37.8142176,144.9631608,-0.52832605,166.9309124
Brisbane,Espiritu Santo,Vanuatu,2007,-27.4689682,153.0234991,-15.15634105,167.0510705
Brisbane,Espiritu Santo,Vanuatu,2008,-27.4689682,153.0234991,-15.15634105,167.0510705
Brisbane,Espiritu Santo,Vanuatu,2009,-27.4689682,153.0234991,-15.15634105,167.0510705
Brisbane,Espiritu Santo,Vanuatu,2010,-27.4689682,153.0234991,-15.15634105,167.0510705
Brisbane,Espiritu Santo,Vanuatu,2011,-27.4689682,153.0234991,-15.15634105,167.0510705
Brisbane,Espiritu Santo,Vanuatu,2012,-27.4689682,153.0234991,-15.15634105,167.0510705
Brisbane,Espiritu Santo,Vanuatu,2013,-27.4689682,153.0234991,-15.15634105,167.0510705
Brisbane,Espiritu Santo,Vanuatu,2014,-27.4689682,153.0234991,-15.15634105,167.0510705
Brisbane,Espiritu Santo,Vanuatu,2015,-27.4689682,153.0234991,-15.15634105,167.0510705
Brisbane,Espiritu Santo,Vanuatu,2016,-27.4689682,153.0234991,-15.15634105,167.0510705
Brisbane,Espiritu Santo,Vanuatu,2017,-27.4689682,153.0234991,-15.15634105,167.0510705
Brisbane,Espiritu Santo,Vanuatu,2018,-27.4689682,153.0234991,-15.15634105,167.0510705
Brisbane,Espiritu Santo,Vanuatu,2019,-27.4689682,153.0234991,-15.15634105,167.0510705
Brisbane,Espiritu Santo,Vanuatu,2020,-27.4689682,153.0234991,-15.15634105,167.0510705
Sydney,Espiritu Santo,Vanuatu,2009,-33.8698439,151.2082848,-15.15634105,167.0510705
Sydney,Espiritu Santo,Vanuatu,2010,-33.8698439,151.2082848,-15.15634105,167.0510705
Brisbane,Port Vila,Vanuatu,2003,-27.4689682,153.0234991,-17.7414972,168.3150163
Brisbane,Port Vila,Vanuatu,2004,-27.4689682,153.0234991,-17.7414972,168.3150163
Brisbane,Port Vila,Vanuatu,2005,-27.4689682,153.0234991,-17.7414972,168.3150163
Brisbane,Port Vila,Vanuatu,2006,-27.4689682,153.0234991,-17.7414972,168.3150163
Brisbane,Port Vila,Vanuatu,2007,-27.4689682,153.0234991,-17.7414972,168.3150163
Brisbane,Port Vila,Vanuatu,2008,-27.4689682,153.0234991,-17.7414972,168.3150163
Brisbane,Port Vila,Vanuatu,2009,-27.4689682,153.0234991,-17.7414972,168.3150163
Brisbane,Port Vila,Vanuatu,2010,-27.4689682,153.0234991,-17.7414972,168.3150163
Brisbane,Port Vila,Vanuatu,2011,-27.4689682,153.0234991,-17.7414972,168.3150163
Brisbane,Port Vila,Vanuatu,2012,-27.4689682,153.0234991,-17.7414972,168.3150163
Brisbane,Port Vila,Vanuatu,2013,-27.4689682,153.0234991,-17.7414972,168.3150163
Brisbane,Port Vila,Vanuatu,2014,-27.4689682,153.0234991,-17.7414972,168.3150163
Brisbane,Port Vila,Vanuatu,2015,-27.4689682,153.0234991,-17.7414972,168.3150163
Brisbane,Port Vila,Vanuatu,2016,-27.4689682,153.0234991,-17.7414972,168.3150163
Brisbane,Port Vila,Vanuatu,2017,-27.4689682,153.0234991,-17.7414972,168.3150163
Brisbane,Port Vila,Vanuatu,2018,-27.4689682,153.0234991,-17.7414972,168.3150163
Brisbane,Port Vila,Vanuatu,2019,-27.4689682,153.0234991,-17.7414972,168.3150163
Brisbane,Port Vila,Vanuatu,2020,-27.4689682,153.0234991,-17.7414972,168.3150163
Brisbane,Port Vila,Vanuatu,2021,-27.4689682,153.0234991,-17.7414972,168.3150163
Brisbane,Port Vila,Vanuatu,2022,-27.4689682,153.0234991,-17.7414972,168.3150163
Melbourne,Port Vila,Vanuatu,2004,-37.8142176,144.9631608,-17.7414972,168.3150163
Melbourne,Port Vila,Vanuatu,2005,-37.8142176,144.9631608,-17.7414972,168.3150163
Melbourne,Port Vila,Vanuatu,2008,-37.8142176,144.9631608,-17.7414972,168.3150163
Melbourne,Port Vila,Vanuatu,2009,-37.8142176,144.9631608,-17.7414972,168.3150163
Melbourne,Port Vila,Vanuatu,2010,-37.8142176,144.9631608,-17.7414972,168.3150163
Melbourne,Port Vila,Vanuatu,2011,-37.8142176,144.9631608,-17.7414972,168.3150163
Melbourne,Port Vila,Vanuatu,2012,-37.8142176,144.9631608,-17.7414972,168.3150163
Melbourne,Port Vila,Vanuatu,2013,-37.8142176,144.9631608,-17.7414972,168.3150163
Melbourne,Port Vila,Vanuatu,2014,-37.8142176,144.9631608,-17.7414972,168.3150163
Melbourne,Port Vila,Vanuatu,2015,-37.8142176,144.9631608,-17.7414972,168.3150163
Melbourne,Port Vila,Vanuatu,2019,-37.8142176,144.9631608,-17.7414972,168.3150163
Melbourne,Port Vila,Vanuatu,2020,-37.8142176,144.9631608,-17.7414972,168.3150163
Melbourne,Port Vila,Vanuatu,2022,-37.8142176,144.9631608,-17.7414972,168.3150163
Sydney,Port Vila,Vanuatu,2003,-33.8698439,151.2082848,-17.7414972,168.3150163
Sydney,Port Vila,Vanuatu,2004,-33.8698439,151.2082848,-17.7414972,168.3150163
Sydney,Port Vila,Vanuatu,2005,-33.8698439,151.2082848,-17.7414972,168.3150163
Sydney,Port Vila,Vanuatu,2006,-33.8698439,151.2082848,-17.7414972,168.3150163
Sydney,Port Vila,Vanuatu,2007,-33.8698439,151.2082848,-17.7414972,168.3150163
Sydney,Port Vila,Vanuatu,2008,-33.8698439,151.2082848,-17.7414972,168.3150163
Sydney,Port Vila,Vanuatu,2009,-33.8698439,151.2082848,-17.7414972,168.3150163
Sydney,Port Vila,Vanuatu,2010,-33.8698439,151.2082848,-17.7414972,168.3150163
Sydney,Port Vila,Vanuatu,2011,-33.8698439,151.2082848,-17.7414972,168.3150163
Sydney,Port Vila,Vanuatu,2012,-33.8698439,151.2082848,-17.7414972,168.3150163
Sydney,Port Vila,Vanuatu,2013,-33.8698439,151.2082848,-17.7414972,168.3150163
Sydney,Port Vila,Vanuatu,2014,-33.8698439,151.2082848,-17.7414972,168.3150163
Sydney,Port Vila,Vanuatu,2015,-33.8698439,151.2082848,-17.7414972,168.3150163
Sydney,Port Vila,Vanuatu,2016,-33.8698439,151.2082848,-17.7414972,168.3150163
Sydney,Port Vila,Vanuatu,2017,-33.8698439,151.2082848,-17.7414972,168.3150163
Sydney,Port Vila,Vanuatu,2018,-33.8698439,151.2082848,-17.7414972,168.3150163
Sydney,Port Vila,Vanuatu,2019,-33.8698439,151.2082848,-17.7414972,168.3150163
Sydney,Port Vila,Vanuatu,2020,-33.8698439,151.2082848,-17.7414972,168.3150163
Sydney,Port Vila,Vanuatu,2021,-33.8698439,151.2082848,-17.7414972,168.3150163
Sydney,Port Vila,Vanuatu,2022,-33.8698439,151.2082848,-17.7414972,168.3150163
Brisbane,Queenstown,New Zealand,2003,-27.4689682,153.0234991,-45.0321923,168.661
Brisbane,Queenstown,New Zealand,2004,-27.4689682,153.0234991,-45.0321923,168.661
Brisbane,Queenstown,New Zealand,2005,-27.4689682,153.0234991,-45.0321923,168.661
Brisbane,Queenstown,New Zealand,2006,-27.4689682,153.0234991,-45.0321923,168.661
Brisbane,Queenstown,New Zealand,2007,-27.4689682,153.0234991,-45.0321923,168.661
Brisbane,Queenstown,New Zealand,2008,-27.4689682,153.0234991,-45.0321923,168.661
Brisbane,Queenstown,New Zealand,2009,-27.4689682,153.0234991,-45.0321923,168.661
Brisbane,Queenstown,New Zealand,2010,-27.4689682,153.0234991,-45.0321923,168.661
Brisbane,Queenstown,New Zealand,2011,-27.4689682,153.0234991,-45.0321923,168.661
Brisbane,Queenstown,New Zealand,2012,-27.4689682,153.0234991,-45.0321923,168.661
Brisbane,Queenstown,New Zealand,2013,-27.4689682,153.0234991,-45.0321923,168.661
Brisbane,Queenstown,New Zealand,2014,-27.4689682,153.0234991,-45.0321923,168.661
Brisbane,Queenstown,New Zealand,2015,-27.4689682,153.0234991,-45.0321923,168.661
Brisbane,Queenstown,New Zealand,2016,-27.4689682,153.0234991,-45.0321923,168.661
Brisbane,Queenstown,New Zealand,2017,-27.4689682,153.0234991,-45.0321923,168.661
Brisbane,Queenstown,New Zealand,2018,-27.4689682,153.0234991,-45.0321923,168.661
Brisbane,Queenstown,New Zealand,2019,-27.4689682,153.0234991,-45.0321923,168.661
Brisbane,Queenstown,New Zealand,2020,-27.4689682,153.0234991,-45.0321923,168.661
Brisbane,Queenstown,New Zealand,2021,-27.4689682,153.0234991,-45.0321923,168.661
Brisbane,Queenstown,New Zealand,2022,-27.4689682,153.0234991,-45.0321923,168.661
Gold Coast,Queenstown,New Zealand,2010,-28.0023731,153.4145987,-45.0321923,168.661
Gold Coast,Queenstown,New Zealand,2011,-28.0023731,153.4145987,-45.0321923,168.661
Gold Coast,Queenstown,New Zealand,2014,-28.0023731,153.4145987,-45.0321923,168.661
Gold Coast,Queenstown,New Zealand,2015,-28.0023731,153.4145987,-45.0321923,168.661
Gold Coast,Queenstown,New Zealand,2016,-28.0023731,153.4145987,-45.0321923,168.661
Gold Coast,Queenstown,New Zealand,2017,-28.0023731,153.4145987,-45.0321923,168.661
Gold Coast,Queenstown,New Zealand,2018,-28.0023731,153.4145987,-45.0321923,168.661
Gold Coast,Queenstown,New Zealand,2019,-28.0023731,153.4145987,-45.0321923,168.661
Gold Coast,Queenstown,New Zealand,2020,-28.0023731,153.4145987,-45.0321923,168.661
Gold Coast,Queenstown,New Zealand,2021,-28.0023731,153.4145987,-45.0321923,168.661
Gold Coast,Queenstown,New Zealand,2022,-28.0023731,153.4145987,-45.0321923,168.661
Melbourne,Queenstown,New Zealand,2004,-37.8142176,144.9631608,-45.0321923,168.661
Melbourne,Queenstown,New Zealand,2005,-37.8142176,144.9631608,-45.0321923,168.661
Melbourne,Queenstown,New Zealand,2006,-37.8142176,144.9631608,-45.0321923,168.661
Melbourne,Queenstown,New Zealand,2007,-37.8142176,144.9631608,-45.0321923,168.661
Melbourne,Queenstown,New Zealand,2008,-37.8142176,144.9631608,-45.0321923,168.661
Melbourne,Queenstown,New Zealand,2009,-37.8142176,144.9631608,-45.0321923,168.661
Melbourne,Queenstown,New Zealand,2010,-37.8142176,144.9631608,-45.0321923,168.661
Melbourne,Queenstown,New Zealand,2011,-37.8142176,144.9631608,-45.0321923,168.661
Melbourne,Queenstown,New Zealand,2012,-37.8142176,144.9631608,-45.0321923,168.661
Melbourne,Queenstown,New Zealand,2013,-37.8142176,144.9631608,-45.0321923,168.661
Melbourne,Queenstown,New Zealand,2014,-37.8142176,144.9631608,-45.0321923,168.661
Melbourne,Queenstown,New Zealand,2015,-37.8142176,144.9631608,-45.0321923,168.661
Melbourne,Queenstown,New Zealand,2016,-37.8142176,144.9631608,-45.0321923,168.661
Melbourne,Queenstown,New Zealand,2017,-37.8142176,144.9631608,-45.0321923,168.661
Melbourne,Queenstown,New Zealand,2018,-37.8142176,144.9631608,-45.0321923,168.661
Melbourne,Queenstown,New Zealand,2019,-37.8142176,144.9631608,-45.0321923,168.661
Melbourne,Queenstown,New Zealand,2020,-37.8142176,144.9631608,-45.0321923,168.661
Melbourne,Queenstown,New Zealand,2021,-37.8142176,144.9631608,-45.0321923,168.661
Melbourne,Queenstown,New Zealand,2022,-37.8142176,144.9631608,-45.0321923,168.661
Sydney,Queenstown,New Zealand,2003,-33.8698439,151.2082848,-45.0321923,168.661
Sydney,Queenstown,New Zealand,2004,-33.8698439,151.2082848,-45.0321923,168.661
Sydney,Queenstown,New Zealand,2005,-33.8698439,151.2082848,-45.0321923,168.661
Sydney,Queenstown,New Zealand,2006,-33.8698439,151.2082848,-45.0321923,168.661
Sydney,Queenstown,New Zealand,2007,-33.8698439,151.2082848,-45.0321923,168.661
Sydney,Queenstown,New Zealand,2008,-33.8698439,151.2082848,-45.0321923,168.661
Sydney,Queenstown,New Zealand,2009,-33.8698439,151.2082848,-45.0321923,168.661
Sydney,Queenstown,New Zealand,2010,-33.8698439,151.2082848,-45.0321923,168.661
Sydney,Queenstown,New Zealand,2011,-33.8698439,151.2082848,-45.0321923,168.661
Sydney,Queenstown,New Zealand,2012,-33.8698439,151.2082848,-45.0321923,168.661
Sydney,Queenstown,New Zealand,2013,-33.8698439,151.2082848,-45.0321923,168.661
Sydney,Queenstown,New Zealand,2014,-33.8698439,151.2082848,-45.0321923,168.661
Sydney,Queenstown,New Zealand,2015,-33.8698439,151.2082848,-45.0321923,168.661
Sydney,Queenstown,New Zealand,2016,-33.8698439,151.2082848,-45.0321923,168.661
Sydney,Queenstown,New Zealand,2017,-33.8698439,151.2082848,-45.0321923,168.661
Sydney,Queenstown,New Zealand,2018,-33.8698439,151.2082848,-45.0321923,168.661
Sydney,Queenstown,New Zealand,2019,-33.8698439,151.2082848,-45.0321923,168.661
Sydney,Queenstown,New Zealand,2020,-33.8698439,151.2082848,-45.0321923,168.661
Sydney,Queenstown,New Zealand,2021,-33.8698439,151.2082848,-45.0321923,168.661
Sydney,Queenstown,New Zealand,2022,-33.8698439,151.2082848,-45.0321923,168.661
Brisbane,Dunedin,New Zealand,2003,-27.4689682,153.0234991,-45.8740984,170.5035755
Brisbane,Dunedin,New Zealand,2004,-27.4689682,153.0234991,-45.8740984,170.5035755
Brisbane,Dunedin,New Zealand,2005,-27.4689682,153.0234991,-45.8740984,170.5035755
Brisbane,Dunedin,New Zealand,2006,-27.4689682,153.0234991,-45.8740984,170.5035755
Brisbane,Dunedin,New Zealand,2007,-27.4689682,153.0234991,-45.8740984,170.5035755
Brisbane,Dunedin,New Zealand,2008,-27.4689682,153.0234991,-45.8740984,170.5035755
Brisbane,Dunedin,New Zealand,2009,-27.4689682,153.0234991,-45.8740984,170.5035755
Brisbane,Dunedin,New Zealand,2010,-27.4689682,153.0234991,-45.8740984,170.5035755
Brisbane,Dunedin,New Zealand,2011,-27.4689682,153.0234991,-45.8740984,170.5035755
Brisbane,Dunedin,New Zealand,2012,-27.4689682,153.0234991,-45.8740984,170.5035755
Brisbane,Dunedin,New Zealand,2013,-27.4689682,153.0234991,-45.8740984,170.5035755
Brisbane,Dunedin,New Zealand,2014,-27.4689682,153.0234991,-45.8740984,170.5035755
Brisbane,Dunedin,New Zealand,2015,-27.4689682,153.0234991,-45.8740984,170.5035755
Brisbane,Dunedin,New Zealand,2016,-27.4689682,153.0234991,-45.8740984,170.5035755
Brisbane,Dunedin,New Zealand,2017,-27.4689682,153.0234991,-45.8740984,170.5035755
Brisbane,Dunedin,New Zealand,2018,-27.4689682,153.0234991,-45.8740984,170.5035755
Brisbane,Dunedin,New Zealand,2019,-27.4689682,153.0234991,-45.8740984,170.5035755
Brisbane,Dunedin,New Zealand,2020,-27.4689682,153.0234991,-45.8740984,170.5035755
Gold Coast,Dunedin,New Zealand,2003,-28.0023731,153.4145987,-45.8740984,170.5035755
Gold Coast,Dunedin,New Zealand,2004,-28.0023731,153.4145987,-45.8740984,170.5035755
Gold Coast,Dunedin,New Zealand,2005,-28.0023731,153.4145987,-45.8740984,170.5035755
Gold Coast,Dunedin,New Zealand,2006,-28.0023731,153.4145987,-45.8740984,170.5035755
Melbourne,Dunedin,New Zealand,2003,-37.8142176,144.9631608,-45.8740984,170.5035755
Melbourne,Dunedin,New Zealand,2004,-37.8142176,144.9631608,-45.8740984,170.5035755
Melbourne,Dunedin,New Zealand,2005,-37.8142176,144.9631608,-45.8740984,170.5035755
Melbourne,Dunedin,New Zealand,2006,-37.8142176,144.9631608,-45.8740984,170.5035755
Melbourne,Dunedin,New Zealand,2007,-37.8142176,144.9631608,-45.8740984,170.5035755
Melbourne,Dunedin,New Zealand,2008,-37.8142176,144.9631608,-45.8740984,170.5035755
Melbourne,Dunedin,New Zealand,2009,-37.8142176,144.9631608,-45.8740984,170.5035755
Melbourne,Dunedin,New Zealand,2010,-37.8142176,144.9631608,-45.8740984,170.5035755
Melbourne,Dunedin,New Zealand,2011,-37.8142176,144.9631608,-45.8740984,170.5035755
Melbourne,Dunedin,New Zealand,2012,-37.8142176,144.9631608,-45.8740984,170.5035755
Melbourne,Dunedin,New Zealand,2013,-37.8142176,144.9631608,-45.8740984,170.5035755
Melbourne,Dunedin,New Zealand,2014,-37.8142176,144.9631608,-45.8740984,170.5035755
Sydney,Dunedin,New Zealand,2003,-33.8698439,151.2082848,-45.8740984,170.5035755
Sydney,Dunedin,New Zealand,2004,-33.8698439,151.2082848,-45.8740984,170.5035755
Sydney,Dunedin,New Zealand,2005,-33.8698439,151.2082848,-45.8740984,170.5035755
Sydney,Dunedin,New Zealand,2006,-33.8698439,151.2082848,-45.8740984,170.5035755
Sydney,Dunedin,New Zealand,2007,-33.8698439,151.2082848,-45.8740984,170.5035755
Sydney,Dunedin,New Zealand,2008,-33.8698439,151.2082848,-45.8740984,170.5035755
Sydney,Dunedin,New Zealand,2009,-33.8698439,151.2082848,-45.8740984,170.5035755
Sydney,Dunedin,New Zealand,2010,-33.8698439,151.2082848,-45.8740984,170.5035755
Sydney,Dunedin,New Zealand,2011,-33.8698439,151.2082848,-45.8740984,170.5035755
Sydney,Dunedin,New Zealand,2012,-33.8698439,151.2082848,-45.8740984,170.5035755
Sydney,Dunedin,New Zealand,2013,-33.8698439,151.2082848,-45.8740984,170.5035755
Sydney,Dunedin,New Zealand,2014,-33.8698439,151.2082848,-45.8740984,170.5035755
Brisbane,Palmerston,New Zealand,2003,-27.4689682,153.0234991,-45.4842441,170.715319
Brisbane,Palmerston,New Zealand,2004,-27.4689682,153.0234991,-45.4842441,170.715319
Brisbane,Palmerston,New Zealand,2005,-27.4689682,153.0234991,-45.4842441,170.715319
Brisbane,Palmerston,New Zealand,2006,-27.4689682,153.0234991,-45.4842441,170.715319
